CaseID,CreationTimestamp,Department,Category,Type,Detail,StreetAddress,Neighborhood,County,ZipCode,Latitude,Longitude,Status,ClosedDate,ExceededEstimatedTimeframe
C2020002503,2020-01-07T12:39:00Z,Public Works,Streets / Roadways / Alleys,Pothole,District 3,6216 Ward Pkwy,Stratford Gardens,Jackson,64113.0,39.014742,-94.602828,RESOL,2020-02-04,Y
C2020002506,2020-01-07T12:41:00Z,City Managers Office,Trash / Recycling,Bulky Pick Up,Address Validation,2656 Lockridge St,Santa Fe,Jackson,64128.0,39.076264,-94.549833,RESOL,2020-01-22,N
C2020002520,2020-01-07T12:53:00Z,KCPD,Vehicles / Parking,Abandoned On Street,Car,2328 Myrtle Ave,East Community Team South,Jackson,64127.0,39.082857,-94.536158,RESOL,2020-01-10,N
C2020002526,2020-01-07T12:56:00Z,Public Works,Streets / Roadways / Alleys,Other-Maintenance,District 2,1810 Cherry St,Hospital Hill,Jackson,64108.0,39.091054,-94.576996,RESOL,2020-03-03,Y
C2020002517,2020-01-07T12:52:00Z,NHS,Mowing / Weeds,Private / Commercial,Lot - Structure,9401 Farley Ave,White Oak,Jackson,64138.0,38.953204,-94.483786,RESOL,2020-03-17,N
C2020002524,2020-01-07T12:54:00Z,NHS,Mowing / Weeds,Private / Commercial,Lot - Structure,9411 Farley Ave,White Oak,Jackson,64138.0,38.952285,-94.483829,RESOL,2020-03-09,N
C2020002528,2020-01-07T12:58:00Z,NHS,Mowing / Weeds,Private / Commercial,Lot - Structure,9415 Farley Ave,White Oak,Jackson,64138.0,38.951915,-94.483846,OPEN,,N
C2020002530,2020-01-07T12:59:00Z,Public Works,Streets / Roadways / Alleys,Pothole,District 3,4900 E 63rd St,Swope Parkway-Elmwood,Jackson,64130.0,39.014495,-94.527365,RESOL,2020-02-12,Y
C2020002529,2020-01-07T12:59:00Z,Water Services,Water,No Water / Pressure,No Water,6214 E 10th St,Sheffield,Jackson,64126.0,39.100491,-94.509172,RESOL,2020-01-10,N
C2020037192,2020-03-11T18:24:00Z,NHS,Animals / Pets,Dead Animal,Curb,3830 E 63rd St,Swope Parkway-Elmwood,Jackson,64130.0,39.012356,-94.540569,RESOL,2020-03-12,N
C2020103401,2020-07-29T09:46:00Z,NHS,Property / Buildings / Construction,Property Maintenance,Other Property Issue,4435 South Benton Ave,Oak Park Southwest,Jackson,64130.0,39.045209,-94.550333,OPEN,,N
C2020103386,2020-07-29T09:34:00Z,NHS,Trash / Recycling,Nuisance,Open Storage,5620 Booth Ave,Coachlight Square,Jackson,64129.0,39.021103,-94.486148,RESOL,2020-10-21,Y
C2020103389,2020-07-29T09:35:00Z,Public Works,Streets / Roadways / Alleys,Pothole,District 2,14101 E 49th Ter,Little Blue,Jackson,64136.0,39.030578,-94.412792,RESOL,2020-08-05,Y
C2020020780,2020-02-11T09:42:00Z,NHS,Trash / Recycling,Trash Collection,Missed by City,7601 E 49th Ter,Eastwood Hills East,Jackson,64129.0,39.033851,-94.496673,RESOL,2020-02-18,Y
C2020103406,2020-07-29T09:48:00Z,NHS,Property / Buildings / Construction,Property Maintenance,Other Property Issue,2816 E 40th St,Oak Park Southwest,Jackson,64130.0,39.053772,-94.55053,RESOL,2020-08-25,Y
C2020103426,2020-07-29T10:17:00Z,Health,Animals / Pets,Rat Treatment,Outside,5824 Brooklyn Ave,Blue Hills,Jackson,64130.0,39.0202,-94.560567,RESOL,2020-08-31,Y
C2020103413,2020-07-29T10:00:00Z,Water Services,Water,No Water / Pressure,Low Pressure,1601 E 18th St STE 140,Wendell Phillips,Jackson,64108.0,39.090921,-94.563071,RESOL,2020-08-04,N
C2020103427,2020-07-29T10:17:00Z,NHS,Mowing / Weeds,Private / Commercial,Lot - Vacant,7017 E 69th St,Strupwood,Jackson,64133.0,38.999171,-94.504242,RESOL,2020-08-17,N
C2020103402,2020-07-29T09:47:00Z,NHS,Property / Buildings / Construction,Property Maintenance,Other Property Issue,3941 South Benton Ave,Oak Park Southwest,Jackson,64130.0,39.053753,-94.55003,RESOL,2020-09-02,Y
C2020103435,2020-07-29T10:21:00Z,Public Works,Lights / Signals,Street Light,1 Light Out,3722 Michigan Ave,Linwood Homeowners-Ivanhoe,Jackson,64109.0,39.058521,-94.56194,RESOL,2020-07-31,N
C2020103430,2020-07-29T10:18:00Z,NHS,Vehicles / Parking,Parked on Unapproved Surface,Car Private Property,3844 E 60th Ter,Swope Parkway-Elmwood,Jackson,64130.0,39.016417,-94.539719,RESOL,2020-08-10,Y
C2020103443,2020-07-29T10:29:00Z,Public Works,Streets / Roadways / Alleys,Pothole,District 3,11120 Holly St,Foxcroft And Glen Arbor,Jackson,64114.0,38.925605,-94.606114,RESOL,2020-08-05,Y
C2020103428,2020-07-29T10:17:00Z,NHS,Mowing / Weeds,Public Property,Land Bank,1917 Agnes Ave,Washington Wheatley,Jackson,64127.0,39.0891,-94.547064,RESOL,2020-08-14,N
C2020103439,2020-07-29T10:25:00Z,Public Works,Streets / Roadways / Alleys,Broken Asphalt,District 3,5319 Indiana Ave,North Town Fork Creek,Jackson,64130.0,39.0284,-94.545529,RESOL,2020-08-20,Y
C2020118623,2020-09-01T16:26:00Z,Water Services,Water,No Water / Pressure,Low Pressure,821 Belmont Ave,Sheffield,Jackson,64125.0,39.101656,-94.509278,RESOL,2020-09-02,N
C2019200931,2019-12-07T10:42:00Z,Public Works,Streets / Roadways / Alleys,Other-Maintenance,District 1,9710 N Laurel Ave,Shoal Creek,Clay,64157.0,39.269552,-94.468803,RESOL,2020-05-18,Y
C2020089261,2020-06-29T11:58:00Z,NHS,Trash / Recycling,Nuisance,Trash on Private Property,7801 E 107th St,Ruskin Heights,Jackson,64134.0,38.929877,-94.498764,RESOL,2020-07-10,N
C2019200944,2019-12-07T13:01:00Z,Water Services,Storm Water / Sewer,Sewer Odor,Indoor,5934 Park Ave,Citadel,Jackson,64130.0,39.018109,-94.559529,RESOL,2019-12-09,N
C2019200936,2019-12-07T12:17:00Z,NHS,Vehicles / Parking,Disabled/Unlicensed on Private Property,Car Private Property,6313 E 109th St,Stratford Estates,Jackson,64134.0,38.926908,-94.515681,RESOL,2019-12-11,N
C2020037567,2020-03-12T09:41:00Z,NHS,Trash / Recycling,Trash Collection,Missed by Contractor North,1600 NW 66th Ter,Clayton,Clay,64118.0,39.214637,-94.599027,RESOL,2020-03-13,N
C2019185534,2019-10-28T14:19:00Z,NHS,Animals / Pets,Dead Animal,Street,2437 E 75th St,East Meyer 7,Jackson,64132.0,38.990602,-94.559833,RESOL,2019-10-29,N
C2020117992,2020-08-31T16:55:00Z,NHS,Trash / Recycling,Services,Service Issue / Problem,3919 Bales Ave,Oak Park Southeast,Jackson,64130.0,39.054356,-94.542929,RESOL,2020-09-01,N
C2020060777,2020-05-01T11:50:00Z,NHS,Trash / Recycling,Recycling,Missed by Contractor South,836 W 72nd St,Ward Parkway,Jackson,64114.0,38.998339,-94.600282,RESOL,2020-05-05,N
C2020059927,2020-04-30T08:51:00Z,Public Works,Streets / Roadways / Alleys,Pothole,District 2,4501 Agnes Ave,Oak Park Southwest,Jackson,64130.0,39.044325,-94.549748,RESOL,2020-05-12,Y
C2019132481,2019-07-15T14:48:00Z,NHS,Property / Buildings / Construction,Property Maintenance,Main Structure,6931 Agnes Ave,Self Help Neighborhood Council,Jackson,64132.0,39.000319,-94.551779,RESOL,2019-12-02,Y
C2019168341,2019-09-19T09:11:00Z,NHS,Mowing / Weeds,Private / Commercial,Lot - Structure,1329 E 28th St,Beacon Hills,Jackson,64109.0,39.075713,-94.566684,RESOL,2019-12-02,N
C2020089366,2020-06-29T14:01:00Z,NHS,Property / Buildings / Construction,Property Maintenance,Other Property Issue,509 E 18th St,Hospital Hill,Jackson,64108.0,39.091406,-94.577328,RESOL,2020-09-03,Y
C2019195811,2019-11-22T09:10:00Z,Water Services,Trash / Recycling,Leaf / Brush,Missed Pick Up,108 E 70th Ter,Armour Hills,Jackson,64113.0,39.000329,-94.587263,RESOL,2019-12-02,Y
C2019196611,2019-11-25T10:30:00Z,Health,Public Health,Food Establishment,Restaurant,1514 Campbell St,Hospital Hill,Jackson,64108.0,39.094785,-94.573162,RESOL,2019-12-02,N
C2019185641,2019-10-28T16:09:00Z,Water Services,Water,Pipeline Referral,Restoration,6805 E 98th Ter,Fairlane,Jackson,64134.0,38.945479,-94.509994,RESOL,2019-11-15,Y
C2020005313,2020-01-13T14:58:00Z,City Managers Office,Signs,Commercial Signs / Ads,In Right-Of-Way,6121 NW Westwood Ln,Breen Hills,Platte,64151.0,39.206475,-94.625998,RESOL,2020-03-06,N
C2013138334,2013-10-07T11:47:00Z,NHS,Property / Buildings / Construction,Property Maintenance,Other Property Issue,8147 Montgall Ave,Marlborough East,Jackson,64132.0,38.978196,-94.556431,RESOL,2020-01-08,Y
C2020003108,2020-01-08T10:37:00Z,City Managers Office,Streets / Roadways / Alleys,Snow / Ice,Snow Route Verification,3434 Terrace St,Coleman Highlands,Jackson,64111.0,39.06569,-94.601131,RESOL,2020-01-08,N
C2020005320,2020-01-13T15:05:00Z,NHS,Trash / Recycling,Nuisance,Trash on Private Property,3521 E 51st St,North Town Fork Creek,Jackson,64130.0,39.03291,-94.543962,RESOL,2020-01-28,N
C2020005319,2020-01-13T15:04:00Z,Public Works,Streets / Roadways / Alleys,Pothole,District 3,3521 E 51st St,North Town Fork Creek,Jackson,64130.0,39.03291,-94.543962,RESOL,2020-03-03,Y
C2020060038,2020-04-30T10:36:00Z,NHS,Animals / Pets,Bite,Owned,2620 Belleview Ave,Westside South,Jackson,64108.0,39.079695,-94.596727,RESOL,2020-04-30,N
C2019198050,2019-11-30T19:53:00Z,NHS,Property / Buildings / Construction,Property Maintenance,Other Property Issue,728 W 45th St,Plaza Westport,Jackson,64111.0,39.046261,-94.595519,RESOL,2020-01-29,Y
C2019198011,2019-11-30T10:19:00Z,NHS,Trash / Recycling,Trash Collection,Missed by Contractor South,450 W Meyer Blvd,Greenway Fields,Jackson,64113.0,39.012672,-94.595607,RESOL,2019-12-03,Y
C2020091027,2020-07-02T10:19:00Z,Public Works,Streets / Roadways / Alleys,Pothole,District 3,7100 Troost Ave,Tower Homes,Jackson,64131.0,38.998626,-94.575637,RESOL,2020-07-08,Y
C2020091031,2020-07-02T10:24:00Z,Health,Public Health,Services,Healthy Homes Information,7000 Crabapple Ln CLUBHOUSE,Eastwood Hills West,Jackson,64129.0,39.028625,-94.50325,RESOL,2020-07-15,Y
C2020089491,2020-06-29T16:29:00Z,Health,Public Health,Services,Healthy Homes Information,929 Jefferson St,Quality Hill,Jackson,64105.0,39.103181,-94.591856,RESOL,2020-07-16,Y
C2020091024,2020-07-02T10:17:00Z,Public Works,Streets / Roadways / Alleys,Pothole,District 2,401 E Armour Blvd,Central Hyde Park,Jackson,64109.0,39.063371,-94.580632,RESOL,2020-07-13,Y
C2020091026,2020-07-02T10:18:00Z,Parks and Rec,Trees,Trimming,Tree Limbs,5312 Woodland Ave,Blue Hills,Jackson,64110.0,39.029997,-94.564645,RESOL,2020-07-24,Y
C2020091030,2020-07-02T10:22:00Z,Public Works,Lights / Signals,Street Light,1 Light Out,2525 E Meyer Blvd,Blenheim Square Research Hospital,Jackson,64132.0,39.006137,-94.556825,RESOL,2020-07-06,N
C2019198107,2019-12-02T04:02:00Z,Parks and Rec,Parks & Recreation,Park Maintenance,South,11301 Sycamore Ter,Ruskin Heights,Jackson,64134.0,38.922696,-94.498239,RESOL,2019-12-09,N
C2019198171,2019-12-02T08:44:00Z,NHS,Trash / Recycling,Recycling,Missed by Contractor North,5331 N Brighton Ave,Ravenwood-Somerset,Clay,64119.0,39.190728,-94.520486,RESOL,2019-12-02,N
C2020118278,2020-09-01T11:29:00Z,NHS,Trash / Recycling,Trash Collection,Missed by City,2806 E 54th St,North Town Fork Creek,Jackson,64130.0,39.028476,-94.552235,RESOL,2020-09-02,N
C2020060101,2020-04-30T11:46:00Z,NHS,Trash / Recycling,Trash Collection,Missed by City,2853 Oakley Ave,South Blue Valley,Jackson,64128.0,39.072571,-94.51788,RESOL,2020-05-01,N
C2019198170,2019-12-02T08:43:00Z,Water Services,Water,Leak,At Curb / In Yard,4212 NE Kelsey Rd,Colonial Square,Clay,64116.0,39.169622,-94.553034,RESOL,2019-12-03,N
C2019198228,2019-12-02T09:30:00Z,NHS,Trash / Recycling,Recycling,Missed by Contractor North,7826 N Hull Ave,The Coves,Platte,64151.0,39.239211,-94.643793,RESOL,2019-12-02,N
C2019198261,2019-12-02T10:05:00Z,NHS,Trash / Recycling,Nuisance,Trash on Private Property,1837 Allen Ave,Westside North,Jackson,64102.0,39.090142,-94.600204,RESOL,2019-12-02,N
C2020089507,2020-06-29T16:50:00Z,Health,Public Health,Disease Control,All,9550 Blue Ridge Blvd,Fairlane,Jackson,64134.0,38.951093,-94.509255,RESOL,2020-06-29,N
C2020091033,2020-07-02T10:24:00Z,Public Works,Lights / Signals,Street Light,1 Light Out,1210 E 63rd St,Eastern 49-63,Jackson,64110.0,39.013486,-94.572914,RESOL,2020-07-06,N
C2019198295,2019-12-02T10:24:00Z,Health,Public Health,Outdoor Air Quality,All,1837 Allen Ave,Westside North,Jackson,64102.0,39.090142,-94.600204,RESOL,2019-12-04,N
C2020073499,2020-05-28T09:00:00Z,NHS,Mowing / Weeds,Private / Commercial,Lot - Structure,4316 Bell St,West Plaza,Jackson,64111.0,39.049529,-94.60671,RESOL,2020-06-04,N
C2019198279,2019-12-02T10:16:00Z,Water Services,Storm Water / Sewer,Sewer Referral,Private Line Repair,4959 Ridgeway Ave,Sterling Gardens,Jackson,64133.0,39.030911,-94.440454,RESOL,2020-01-02,N
C2020051224,2020-04-10T14:21:00Z,Water Services,Water,Services,Question,414 E 12th St,CBD Downtown,Jackson,64106.0,39.100387,-94.577919,RESOL,2020-07-02,Y
C2019198266,2019-12-02T10:08:00Z,NHS,Trash / Recycling,Nuisance,Trash on Private Property,1648 Holly St,,Jackson,64102.0,39.09325,-94.598209,RESOL,2020-02-13,Y
C2020091034,2020-07-02T10:24:00Z,Public Works,Streets / Roadways / Alleys,Pothole,District 3,5701 Wabash Ave,Blue Hills,Jackson,64130.0,39.022834,-94.556266,RESOL,2020-07-23,Y
C2019198341,2019-12-02T11:06:00Z,City Managers Office,Government,Not Provided By KCMO,MODOT,6607 Prospect Ave,Swope Park Campus,Jackson,64132.0,39.006587,-94.556105,RESOL,2019-12-02,N
C2019198346,2019-12-02T11:10:00Z,Public Works,Streets / Roadways / Alleys,Pothole,District 1,5406 NE 48th St,Maple Park West,Clay,64119.0,39.18098,-94.515889,RESOL,2020-01-03,Y
C2019198337,2019-12-02T11:03:00Z,NHS,Trash / Recycling,Recycling,Missed by City,2324 Holly St,Westside South,Jackson,64108.0,39.085056,-94.598755,RESOL,2019-12-04,N
C2020060189,2020-04-30T13:20:00Z,NHS,Trash / Recycling,Nuisance,Trash on Private Property,1115 E Gregory Blvd,East Meyer 6,Jackson,64131.0,38.998482,-94.574383,RESOL,2020-05-07,N
C2019198344,2019-12-02T11:10:00Z,Water Services,Water,Services,Feedback,5807 N Jackson Dr,Foxwoods-Carriage Hills,Clay,64119.0,39.199569,-94.529324,RESOL,2020-01-02,Y
C2020118334,2020-09-01T12:16:00Z,KCPD,Vehicles / Parking,Abandoned On Street,Car,2314 Cypress Ave,East Community Team South,Jackson,64127.0,39.083179,-94.530921,RESOL,2020-09-04,N
C2014111213,2014-08-26T17:06:00Z,NHS,Data Not Available,Data Not Available,Data Not Available,608 E 96th St,Willow Creek,Jackson,64131.0,38.954777,-94.585924,OPEN,,Y
C2019198348,2019-12-02T11:12:00Z,NHS,Animals / Pets,Services,Service Issue / Problem,4029 College Ave,Oak Park Southeast,Jackson,64130.0,39.052032,-94.545356,RESOL,2020-06-29,Y
C2019198354,2019-12-02T11:21:00Z,Water Services,Water,Leak,Meter,4212 NE Kelsey Rd,Colonial Square,Clay,64116.0,39.169622,-94.553034,RESOL,2019-12-03,N
C2020010417,2020-01-23T15:30:00Z,NHS,Animals / Pets,Wildlife,Injured,7812 N Holly Ave,Barry Harbour,Clay,64118.0,39.237092,-94.593376,RESOL,2020-06-29,Y
C2019198357,2019-12-02T11:24:00Z,NHS,Trash / Recycling,Trash Collection,Missed by City,4012 Oakley Ave,Vineyard Estates,Jackson,64130.0,39.05097,-94.520175,RESOL,2019-12-03,N
C2019198358,2019-12-02T11:26:00Z,Water Services,Water,MFS Referral (Meter Field Services),Investigation,11548 Baltimore Ave,Verona Hills,Jackson,64114.0,38.916271,-94.594485,RESOL,2019-12-04,N
C2019198360,2019-12-02T11:27:00Z,NHS,Property / Buildings / Construction,Property Maintenance,Main Structure,8410 Highland Ave,Marlborough Heights/Marlborough Pride,Jackson,64131.0,38.974981,-94.568777,RESOL,2020-07-09,Y
C2019198361,2019-12-02T11:28:00Z,Parks and Rec,Trees,Services,Question,7342 Norton Ave,Noble And Gregory Ridge,Jackson,64132.0,38.992279,-94.540011,RESOL,2019-12-09,N
C2019198366,2019-12-02T11:32:00Z,NHS,Trash / Recycling,Dumping,Private Property,2420 E Linwood Blvd,Key Coalition,Jackson,64109.0,39.068344,-94.554093,RESOL,2019-12-12,Y
C2020060227,2020-04-30T13:47:00Z,Health,Public Health,Noise,Music,2408 Mersington Ave,East Community Team South,Jackson,64127.0,39.081756,-94.537381,RESOL,2020-05-05,N
C2019198372,2019-12-02T11:38:00Z,Parks and Rec,Parks & Recreation,Park Maintenance,Central,1622 E 17th Ter,18th And Vine And Downtown East,Jackson,64108.0,39.09357,-94.562463,RESOL,2019-12-04,N
C2019198378,2019-12-02T11:43:00Z,Water Services,Trash / Recycling,Leaf / Brush,Missed Pick Up,2549 Holmes St,Longfellow,Jackson,64108.0,39.079748,-94.575772,RESOL,2019-12-18,Y
C2019198381,2019-12-02T11:47:00Z,NHS,Trash / Recycling,Trash Collection,Missed by City,500 Blue Ridge Blvd,North Blue Ridge,Jackson,64125.0,39.105424,-94.4804,RESOL,2019-12-03,N
C2019198382,2019-12-02T11:48:00Z,NHS,Trash / Recycling,Trash Collection,Missed by Contractor South,11622 Greenwood Rd,Kirkside,Jackson,64134.0,38.911652,-94.497666,RESOL,2019-12-03,N
C2019198380,2019-12-02T11:45:00Z,Public Works,Streets / Roadways / Alleys,Broken Asphalt,District 3,701 E Bannister Rd,Linden Hills And Indian Heights,Jackson,64131.0,38.955018,-94.581488,RESOL,2019-12-27,Y
C2019198368,2019-12-02T11:36:00Z,NHS,Trash / Recycling,Nuisance,Trash on Private Property,3119 Montgall Ave,Santa Fe,Jackson,64128.0,39.069014,-94.551397,RESOL,2020-03-11,Y
C2020010005,2020-01-23T10:43:00Z,Public Works,Streets / Roadways / Alleys,Pothole,District 3,6401 Main St,Morningside,Jackson,64113.0,39.011785,-94.58815,RESOL,2020-03-03,Y
C2020133965,2020-10-09T16:41:00Z,NHS,Animals / Pets,Dead Animal,Street,2512 E 59th St,Blue Hills,Jackson,64130.0,39.019506,-94.5562,RESOL,2020-10-12,N
C2020135215,2020-10-13T17:38:00Z,Water Services,Water,Leak,At Curb / In Yard,415 NW 65th St,Tanglewood And Regency North,Clay,64118.0,39.211484,-94.586299,RESOL,2020-10-19,Y
C2020133977,2020-10-09T16:53:00Z,Public Works,Lights / Signals,Street Light,1 Light Out,4001 E 51st Ter,Mount Cleveland,Jackson,64130.0,39.032033,-94.538533,RESOL,2020-10-12,N
C2020039833,2020-03-17T12:42:00Z,Water Services,Storm Water / Sewer,Sewer Backup / Leak,Outside,3836 Anderson Ave,Scarritt Point,Jackson,64123.0,39.111464,-94.53542,RESOL,2020-03-18,N
C2020038028,2020-03-12T16:30:00Z,NHS,Trash / Recycling,Trash Collection,Missed by City,5203 Gladstone Blvd,North Indian Mound,Jackson,64123.0,39.118385,-94.520406,RESOL,2020-03-13,N
C2020038030,2020-03-12T16:36:00Z,Water Services,Storm Water / Sewer,Sewer Backup / Leak,In A House,4233 Holly St,Volker,Jackson,64111.0,39.050433,-94.600637,RESOL,2020-03-16,N
C2020135216,2020-10-13T17:41:00Z,NHS,Animals / Pets,Stray,At Large - Owned,3921 E 53rd St,Swope Parkway-Elmwood,Jackson,64130.0,39.029337,-94.539058,RESOL,2020-10-13,N
C2020135225,2020-10-13T18:10:00Z,Public Works,Lights / Signals,Street Light,Blinking,4020 Askew Ave,Oak Park Southeast,Jackson,64130.0,39.052363,-94.542548,RESOL,2020-10-15,N
C2020135226,2020-10-13T18:12:00Z,NHS,Property / Buildings / Construction,Property Maintenance,Main Structure,2331 Belleview Ave,Westside South,Jackson,64108.0,39.084697,-94.59595,OPEN,,N
C2019163104,2019-09-09T13:56:00Z,NHS,Trash / Recycling,Nuisance,Trash on Private Property,5541 Agnes Ave,North Town Fork Creek,Jackson,64130.0,39.024764,-94.550839,RESOL,2020-10-09,Y
C2020039866,2020-03-17T13:28:00Z,NHS,Trash / Recycling,Services,Service Issue / Problem,1710 Oak St,Crossroads,Jackson,64108.0,39.092798,-94.579264,RESOL,2020-03-18,N
C2020011624,2020-01-24T21:36:00Z,Public Works,Streets / Roadways / Alleys,Pothole,District 3,4001 E 87th St,Marlborough East,Jackson,64132.0,38.972471,-94.545136,RESOL,2020-03-12,Y
C2020039865,2020-03-17T13:27:00Z,NHS,Trash / Recycling,Recycling,Missed by City,1710 Oak St,Crossroads,Jackson,64108.0,39.092798,-94.579264,RESOL,2020-03-18,N
C2020039867,2020-03-17T13:29:00Z,NHS,Trash / Recycling,Trash Collection,Missed by City,7922 E 58th St,Lewis Heights,Jackson,64129.0,39.019763,-94.492326,RESOL,2020-03-20,Y
C2020060455,2020-04-30T18:05:00Z,Water Services,Water,MFS Referral (Meter Field Services),Investigation,6108 NW 68th Ter,Linden Park,Platte,64151.0,39.219294,-94.651584,CANC,2020-05-02,N
C2020131720,2020-10-05T15:27:00Z,NHS,Property / Buildings / Construction,Property Maintenance,Other Property Issue,11109 Grandview Rd,Hickman Mills,Jackson,64137.0,38.924419,-94.531715,RESOL,2020-10-08,N
C2020132425,2020-10-06T19:05:00Z,KCPD,Vehicles / Parking,Abandoned On Street,Car,1100 Summit St,Westside North,Jackson,64108.0,39.093968,-94.597382,RESOL,2020-10-08,N
C2020000722,2020-01-02T18:04:00Z,NHS,Property / Buildings / Construction,Property Maintenance,Fence Issue,4244 Holmes St,South Hyde Park,Jackson,64110.0,39.049218,-94.577531,RESOL,2020-01-07,N
C2019185327,2019-10-28T10:38:00Z,Water Services,Water,No Water / Pressure,No Water,6208 NW 79th St,The Coves,Platte,64151.0,39.238822,-94.651038,RESOL,2019-10-29,N
C2020102012,2020-07-24T19:10:00Z,Public Works,Lights / Signals,Traffic Signal,New Signal Request,8380 N Booth Ave,Shoal Creek,Clay,64158.0,39.244243,-94.477895,RESOL,2020-07-29,N
C2020102028,2020-07-24T22:43:00Z,Public Works,Lights / Signals,Traffic Signal,New Signal Request,7601 N Donnelly Ave,Shoal Creek,Clay,64158.0,39.231174,-94.479489,RESOL,2020-07-30,Y
C2020102039,2020-07-25T08:07:00Z,Public Works,Sidewalks / Curbs / Ditch,Damage / Dis-Repair,Private Property (ROW),609 W 59th Ter,Country Club,Jackson,64113.0,39.019558,-94.595838,RESOL,2020-07-31,N
C2020001474,2020-01-05T09:31:00Z,Public Works,Streets / Roadways / Alleys,Pothole,District 1,11020 N Farley Ave,Shoal Creek,Clay,64157.0,39.293819,-94.473063,RESOL,2020-01-15,Y
C2020001481,2020-01-05T10:50:00Z,NHS,Trash / Recycling,Dumping,Solid Waste Referral,1513 Winchester Ave,East Blue Valley,Jackson,64126.0,39.09302,-94.500763,RESOL,2020-01-29,Y
C2020102032,2020-07-24T23:35:00Z,Public Works,Streets / Roadways / Alleys,Pothole,District 2,601 Walnut St,CBD Downtown,Jackson,64106.0,39.106092,-94.581211,RESOL,2020-08-12,Y
